Name	Album	Rank	Artist	Track_id	Duration	Explicit	Popularity	Danceability	Energy	Key	Loudness	Mode	Speechiness	Acousticness	Instrumentalness	Valence	Liveness	Tempo	Time_Signature
No One Knows	No One Knows (International Version)	100	Queens of the Stone Age	5VVuxxuQIJD0pjjFls1DKL	255066	False	10	0.518	0.538	0	-5.818	1	0.0486	0.0137	0.000398	0.687	0.141	170.953	4
Chemical Heart	New Detention (Reissue with Bonus Disc)	99	Grinspoon	68yfD1wTkhcogpxjrQ7cAh	278240	False	0	0.475	0.612	0	-7.255	1	0.0269	0.00627	0	0.37	0.137	153.989	4
London Still - Original	Up All Night	98	The Waifs	0P5cNFtxF87oLZKrs2XSG3	226733	False	9	0.616	0.354	8	-9.149	0	0.0473	0.511	2.88e-05	0.426	0.112	109.912	4
Karma	Karma	97	1200 Techniques	5L47xCLEFa3Z6Y1zUC9kT3	259200	False	31	0.719	0.884	1	-5.35	0	0.172	0.0266	0	0.873	0.0716	103.528	4
Get Free	Get Free	96	The Vines	4BgfouAYd16nIVooLVhjAs	127986	False	24	0.497	0.982	7	-3.299	1	0.0648	0.0002	1.09e-06	0.547	0.231	138.815	4
Rollercoaster	Paging Mr Strike	95	Machine Gun Fellatio	2xf9nTxHbWa2qSjfqtUcXJ	213160	False	35	0.705	0.925	7	-4.9	1	0.049	0.00793	0.00551	0.767	0.548	129.995	4
Lose Yourself - Soundtrack Version	Lose Yourself	94	Eminem	0j5X6DrzkgY64Mm8NQp5mi	326640	True	8	0.69	0.747	2	-4.583	1	0.264	0.00984	0.000685	0.0703	0.355	171.367	4
Pussy Town	The Essential Hits	93	Machine Gun Fellatio	29dEv0a5lpxiOz77o3AtPu	179093	False	29	0.694	0.626	9	-6.162	1	0.044	0.00104	0.484	0.653	0.247	124.989	4
The Greatest View	Diorama (U.S. Version)	91	Silverchair	1I3ZtkoM19zN8cV62XpbwW	242973	False	44	0.318	0.787	9	-6.437	1	0.0329	9e-05	5.97e-05	0.347	0.163	79.159	4
You Know You're Right	Nirvana (International Version)	89	Nirvana	72li0d2CgwciPLPADO0J0d	218026	False	2	0.276	0.709	5	-6.496	0	0.116	0.0401	0.000625	0.321	0.114	176.939	4
